"s"	"p"	"o"
"http://localhost:8890/DAV//VAD/conductor/soap_services.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/sparql_acl.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/sparql_filters.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/sparql_graph.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/sparql_input.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/sparql_load.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/sqlbuilder.vsp"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/syntax/"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/syntax/shBrushSql.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/syntax/shBrushXml.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/syntax/shCore.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/syntax/SyntaxHighlighter.css"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/sys_info.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/sys_queues_edit_inc.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/sys_queues_edit.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/sys_queues_error.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/sys_queues_remove.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/sys_queues.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/tbl.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/text_triggers.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/uddi_remove.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/uddi_serv_browse.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/uddi_serv_create.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/uddi_serv.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vad_install_batch.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vad_install.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vad_remove_batch.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vad_remove.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vad_src.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vad_status.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vad.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vad_wa_config.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vad_wa_create.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_conf_dsn_edit.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_conf_dsn_new.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_conf_dsn_remove.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_config_dsn.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_conn_dsn_del.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_conn_dsn_edit.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_conn_dsn.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_dsn_edit.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_dsns.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_error_inc.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_errs.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_export.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_linked_obj.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_link.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_main.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_obj_link_opts.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_obj_link_pk.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_obj_link.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_resources.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdb_unlink_obj.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdir_browser.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vdir_helper.sql"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vfs_export.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/vhost_export.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/view_dav_res.vsp"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/view_file.vsp"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/view.vsp"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/view.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/virtuoso_splash.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/wsdl_service_create.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/wsdl_services.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/wsdltree.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xddl_dav.sql"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xddl_diff.xsl"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xddl_exec.xsl"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xddl_filesystem.sql"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xddl_procs.xsd"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xddl.sql"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xddl_tables.xsd"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xddl_views.xsd"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xddl.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xddl.xsd"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xml_check.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xml_sql2.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xml_sql_check.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xml_sql_view_show.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xml_sql.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xml_xsd.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xquery2.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xquery3.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xquery4.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xquery_adv.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xquery_check.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xquery_src_show.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xquery_templates.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xquery.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xslt_inc.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xslt_result.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xslt_res.vsp"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xslt_res.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/xslt.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/yacutia_decor.vspx"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/yacutia.sql"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/yacutia_style.css"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/yacutia_style.xsl"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/yacutia_vdir_style.css"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/OpenLayers.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/ajax.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/anchor.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/animation.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/barchart.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/bezier.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/bindings.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/calendar.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/canvas.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/color.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/combobox.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/combobutton.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/combolist.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/connection.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/crypto.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/datasource.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/dav.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/declarative.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/dereference.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/dialog.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/dimmer.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/dock.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/drag.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/dstransport.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/fisheye.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/form.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/formobject.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/fresnel.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/geometry.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/ghostdrag.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/graph.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/graphsidebar.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/graphsvg.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/grid.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/instant.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/jsobj.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/json.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/keyboard.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/layers.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/linechart.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/loader.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/location.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/macwin.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/map.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/menu.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/mswin.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/n3.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/notify.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/panelbar.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/piechart.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/pivot.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/profiler.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/quickedit.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/rdf.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/rdfbrowser.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/rdfmini.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/rdfstore.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/rdftabs.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/rectwin.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/resize.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/rotator.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/roundwin.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/rssreader.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/schema.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/simplefx.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/slidebar.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/slider.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/soap.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/sparkline.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/sparql.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/sqlquery.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/statistics.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/svg.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/svgsparql.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/tab.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/tagcloud.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/ticker.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/timeline.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/tlscale.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/toolbar.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/tree.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/upload.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/validation.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/webclip.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/webclipbinding.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/win.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/window.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/ws.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/xml.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/xmla.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/conductor/toolkit/xpath.js"	"http://purl.org/dc/terms/created"	2013-06-21 23:27:58
"http://localhost:8890/DAV//VAD/Framework/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:56
"http://localhost:8890/DAV//VAD/Framework/1.87.26/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:56
"http://localhost:8890/DAV//VAD/wa/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/SWD.sql"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/aboutus.html"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/access_box.vsp"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/access_dropbox.vsp"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/access_google.vsp"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/access_skydrive.vsp"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/accounts.vspx"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/add_rule.vspx"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/admin.vspx"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/advertise.html"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/afoaf.xml"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/apml.vsp"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/app.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/app.vspx"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/app_inst.vspx"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/app_instance_limits.vspx"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/app_menu.js"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/app_menu_settings.vspx"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/app_my_inst.vspx"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/app_sent_inv.vspx"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/app_settings.vspx"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/back_nav.vspx"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/cert.vsp"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
"http://localhost:8890/DAV//VAD/wa/ckeditor/LICENSE.html"	"http://purl.org/dc/terms/created"	2013-08-02 09:54:57
